metric_name,metric_id,numerator_observations,denominator_observations,numerator_uniq,denominator_uniq,numerator_threshold,denominator_threshold,date_filter,num_sources,den_sources,sources
searches_from_witcher_any,80610750031,"searches_from_witcher_new_flats,searches_from_witcher_delivery,searches_from_witcher_regions,searches_from_witcher_new_auto",,,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
sellers_with_rating_1,4873000030,seller_has_rating_1,,,,0,0,,ratings_logcat_metric_observation,,ratings_logcat_metric_observation
sellers_with_rating_3,4873000032,seller_has_rating_3,,,,0,0,,ratings_logcat_metric_observation,,ratings_logcat_metric_observation
serverloading_percent_p95,35712250012,serverloading_events_p95,serverloading_events,,,0,0,,new_performance_metric_observation,new_performance_metric_observation,"new_performance_metric_observation,new_performance_metric_observation"
session_percent_p25,38793750074,session_events_p25,session_events,,,0,0,,web_performance_metric_observation,web_performance_metric_observation,"web_performance_metric_observation,web_performance_metric_observation"
sessions_c_s,4873000062,contacts_serp,,"session,participant",,0,0,,search_stream_metric_observation,,search_stream_metric_observation
sessions_c_s_q,4873000068,searches_query_contact,,"participant,session",,0,0,,search_stream_metric_observation,,search_stream_metric_observation
str_widget_contact_ratio,2820500070,str_contact,str_widget,,,0,0,,str_metric_observation,str_metric_observation,"str_metric_observation,str_metric_observation"
support_helpcenter_article_views_freq,55587000017,article_views_freq,,,,0,0,,support_metric_observation,,support_metric_observation
user_enter_start_to_restore_cr,69868500013,restore_success,enter_start,participant,participant,0,0,,cookie_account_enter,cookie_account_enter,"cookie_account_enter,cookie_account_enter"
user_fatal_error_per_users,6395500006,fatal_app_error,"phone_views_total,item_views,favorites_added,first_messages,searches_with_query,realty_development_phone_views,delivery_order_creasted,searches_without_query,delivery_flow_beginings,booking_created_short_rent",participant,participant,0,0,,click_stream_metric_observation,"click_stream_metric_observation,search_stream_metric_observation","click_stream_metric_observation,search_stream_metric_observation,click_stream_metric_observation"
user_fav_added_shop_per_user_searches_shop,86640250025,fav_added_shopx,searches_shopx,participant,participant,0,0,,search_stream_metric_observation,search_stream_metric_observation,"search_stream_metric_observation,search_stream_metric_observation"
user_map_local_geo,76339250023,"district_map_searches,metro_map_searches,road_map_searches",,participant,,0,0,,map_stream_metric_observation,,map_stream_metric_observation
user_reviews_view_events,6122750084,reviews_view_events,,participant,,0,0,,avitopro_tmp_metric_observation,,avitopro_tmp_metric_observation
user_s_from_witcher_auto,84578500039,searches_from_witcher_new_auto,,participant,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
user_witcher_any,80610750061,"searches_witcher_regions,searches_witcher_new_auto,searches_witcher_new_flats,searches_witcher_delivery",,participant,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
users_2plus_actions,5327250001,"delivery_flow_beginings,searches_with_query,searches_without_query,favorites_added,first_messages,booking_created_short_rent,item_views,phone_views_total,realty_development_phone_views,delivery_order_created",,participant,,2,0,,"click_stream_metric_observation,search_stream_metric_observation",,"click_stream_metric_observation,search_stream_metric_observation"
users_buyer_target_click_serp_daily,1898250084,buyer_target_clicks_serp,,participant,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
users_contacts_serp_radius_per_users_radius,33695500081,contacts_serp_radius,searches_radius,participant,participant,0,0,,search_stream_metric_observation,search_stream_metric_observation,"search_stream_metric_observation,search_stream_metric_observation"
users_favouriteseller_delete,5843500018,buyer_favouriteseller_delete,,participant,,0,0,,click_stream_metric_observation,,click_stream_metric_observation
users_item_add_last_click_per_users_item_add_first_click,45741500007,item_add_chains_category_last_click,item_add_chains_category_first_click,participant,participant,0,0,,sellerx_metric_observation_w_startdate,sellerx_metric_observation_w_startdate,"sellerx_metric_observation_w_startdate,sellerx_metric_observation_w_startdate"
users_item_allowed_start_date,4053000019,items_allowed,,participant,,0,0,start,sellerx_metric_observation_w_startdate,,sellerx_metric_observation_w_startdate
users_item_closed_from_messenger,27044250004,closed_items_from_messenger,,participant,,0,0,,messenger_metric_observation,,messenger_metric_observation
users_item_rejected_contacts_in_description_start_date,17866500007,items_rejected_contacts_in_description,,participant,,0,0,start,sellerx_metric_observation_w_startdate,,sellerx_metric_observation_w_startdate
users_item_started,4584000017,items_started,,participant,,0,0,,sellerx_metric_observation_w_startdate,,sellerx_metric_observation_w_startdate
users_item_view_rec_u2i_vas,34018750055,item_views_rec_u2i_vas,,participant,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
users_item_views_serp_district,33695500084,item_views_serp_district,,participant,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
users_item_views_serp_district_per_users_district,33695500085,item_views_serp_district,searches_district,participant,participant,0,0,,search_stream_metric_observation,search_stream_metric_observation,"search_stream_metric_observation,search_stream_metric_observation"
users_loc_window_opens_search,36712750010,location_dialogue_opens_search,,participant,,0,0,,location_changings_metric_observation,,location_changings_metric_observation
users_new_item_more_1_photo,69347250044,new_items_more_1_photo,,participant,,0,0,,sellerx_metric_observation_w_startdate,,sellerx_metric_observation_w_startdate
users_searches_road_per_users_search,33695500101,searches_road,searches,participant,participant,0,0,,search_stream_metric_observation,search_stream_metric_observation,"search_stream_metric_observation,search_stream_metric_observation"
vas_amount_highlight,5080000026,vas_amount_highlight,,,,0,0,,mnz_vas_metric_observation,,mnz_vas_metric_observation
vas_amount_net_start_date,4053000032,vas_amount_net,,,,0,0,start,mnz_vas_metric_observation,,mnz_vas_metric_observation
vas_avo_net_premium_start_date,5080000070,vas_amount_net_premium,vas_transactions_premium,,,0,0,start,mnz_vas_metric_observation,mnz_vas_metric_observation,"mnz_vas_metric_observation,mnz_vas_metric_observation"
wtc_from_witcher_new_auto,84578500049,"item_views_witcher_new_auto,searches_from_witcher_new_auto",,,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
items_closed_by_ttl_total,11655250007,items_closed_by_ttl_total,,,,0,0,,,,
proprofile_filters,91845500012,proprofile_filters,,,,0,0,,,,
proprofile_iv_inw2,91845500016,proprofile_ivs_inwindow2,,,,0,0,,,,
users_active_item_more_10_description_word_total,69347250028,active_items_more_10_description_word_total,,participant,,0,0,,,,
users_item_closed_no_answer_total,11655250026,items_closed_no_answer_total,,participant,,0,0,,,,
advertisement_amount_net_adj,6043750001,advertisement_amount_net_adj,,,,0,0,,b2b_core_daily_metric_observation,,b2b_core_daily_metric_observation
ancalls_by_phone,17884750011,anon_calls_matched_by_phone,,,,0,0,,matched_anonymous_calls_metric_observation,,matched_anonymous_calls_metric_observation
appcall_bx_incoming_answered,72387750018,"appcall_bx_incoming_messenger_call_back_answered,appcall_bx_incoming_deeplink_call_back_answered,appcall_bx_incoming_notification_call_back_answered,appcall_bx_incoming_call_log_callback_answered",,,,0,0,,app_calls_metric_observation,,app_calls_metric_observation
base_serp_small,34290500002,base_serp_small,,,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
btc_developer_rec_i2i,92834000004,buyer_target_clicks_developer_rec_i2i,,,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
btc_with_shop_id_per_iv_with_shop_id,83608750001,buyer_target_clicks_shop,item_views_shop,,,0,0,,search_stream_metric_observation,search_stream_metric_observation,"search_stream_metric_observation,search_stream_metric_observation"
buyer_str_bookings_comfirmed,2820500012,buyer_str_bookings_comfirmed,,,,0,0,,str_metric_observation,,str_metric_observation
buyer_target_clicks_serp_metro_per_search_metro,33695500004,buyer_target_clicks_serp_metro,searches_metro,,,0,0,,search_stream_metric_observation,search_stream_metric_observation,"search_stream_metric_observation,search_stream_metric_observation"
buyer_target_clicks_serp_road,33695500007,buyer_target_clicks_serp_road,,,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
buyers_on_rating_2,4873000003,contacts_on_rating_2,,participant,,0,0,,ratings_metric_observation,,ratings_metric_observation
buyers_per_users,2120500002,"booking_created_short_rent,first_messages,phone_views_total,delivery_order_created,realty_development_phone_views","booking_created_short_rent,favorites_added,searches_with_query,item_views,phone_views_total,first_messages,delivery_order_created,delivery_flow_beginings,searches_without_query,realty_development_phone_views",participant,participant,0,0,,"click_stream_metric_observation,search_stream_metric_observation","click_stream_metric_observation,search_stream_metric_observation","click_stream_metric_observation,search_stream_metric_observation,click_stream_metric_observation,search_stream_metric_observation"
c_developer_rec_i2i,92834000011,contacts_developer_rec_i2i,,,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
contacts_grouped_new,48023500004,"new_first_messages,booking_created_short_rent,delivery_order_created,realty_development_phone_views,phone_views_total",,"participant,item",,0,0,,"click_stream_metric_observation,first_message_metric_observation,search_stream_metric_observation",,"click_stream_metric_observation,first_message_metric_observation,search_stream_metric_observation"
contacts_on_rating_4,74850250005,contacts_on_rating_4,,,,0,0,,ratings_metric_observation,,ratings_metric_observation
domoteka_report_requests,92834000016,domoteka_report_requests,,,,0,0,,click_stream_metric_observation,,click_stream_metric_observation
draw_appstart_session_percent_p25,76203750002,draw_appstart_sessions_p25,draw_appstart_sessions,,,0,0,,new_performance_metric_observation,new_performance_metric_observation,"new_performance_metric_observation,new_performance_metric_observation"
fav_added_serp_per_search,1898250043,fav_added_serp,searches_serp,,,0,0,,search_stream_metric_observation,search_stream_metric_observation,"search_stream_metric_observation,search_stream_metric_observation"
image_draw_appstart_exceptions,89921000002,image_draw_appstart_exceptions,,,,0,0,,image_metric_observation,,image_metric_observation
init_session_duration,31579000004,init_session_duration,init_session_duration_events,,,0,0,,new_performance_metric_observation,new_performance_metric_observation,"new_performance_metric_observation,new_performance_metric_observation"
init_session_percent_p75,25067250013,init_sessions_p75,init_sessions,,,0,0,,new_performance_metric_observation,new_performance_metric_observation,"new_performance_metric_observation,new_performance_metric_observation"
item_views_from_map_per_map_search,32068000011,item_views_from_map,map_searches,,,0,0,,search_stream_metric_observation,map_stream_metric_observation,"map_stream_metric_observation,search_stream_metric_observation"
item_views_rec_i2i_vip,34018750040,item_views_rec_i2i_vip,,,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
item_views_rec_u2i_premium,34018750043,item_views_rec_u2i_premium,,,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
item_views_vas_per_search,1898250058,item_views_vas,searches_serp,,,0,0,,search_stream_metric_observation,search_stream_metric_observation,"search_stream_metric_observation,search_stream_metric_observation"
items_blocked_rejected,3772750004,items_blocked_rejected,,,,0,0,,sellerx_metric_observation_w_startdate,,sellerx_metric_observation_w_startdate
items_no_address_string_reactivated,53780750031,item_no_address_string_reactivated,,,,0,0,,item_geo_metric_observation,,item_geo_metric_observation
