,metric_name,metric_id,numerator_observations,denominator_observations,numerator_uniq,denominator_uniq,numerator_threshold,denominator_threshold,date_filter,num_sources,den_sources,sources
1540,anonnumber_talks_dur,5906250016,anonnumber_talks_duration,,,,0,0,,communications_metric_observation,,communications_metric_observation
1541,appcall_anon_bx_appcall_ratio,72387750001,"appcall_bx_incoming_call_log_callback,appcall_bx_outgoing_deeplink_call_back,appcall_bx_outgoing_call_log_callback,appcall_bx_outgoing_messenger_call_back,appcall_bx_incoming_deeplink_call_back,appcall_bx_outgoing_messenger_chat_long_answer,appcall_bx_incoming_messenger_call_back,appcall_bx_incoming_notification_call_back,appcall_bx_outgoing_messenger_chat_menu,appcall_bx_outgoing_notification_call_back,appcall_bx_outgoing_item_gallery,appcall_bx_outgoing_item","appcall_bx_incoming_call_log_callback,appcall_bx_outgoing_deeplink_call_back,anon_calls_matched_any_type,appcall_bx_outgoing_call_log_callback,appcall_bx_outgoing_messenger_call_back,appcall_bx_incoming_deeplink_call_back,appcall_bx_outgoing_messenger_chat_long_answer,appcall_bx_incoming_messenger_call_back,appcall_bx_outgoing_messenger_chat_menu,appcall_bx_outgoing_notification_call_back,appcall_bx_incoming_notification_call_back,appcall_bx_outgoing_item_gallery,appcall_bx_outgoing_item",,,0,0,,app_calls_metric_observation,"app_calls_metric_observation,matched_anonymous_calls_metric_observation","app_calls_metric_observation,matched_anonymous_calls_metric_observation,app_calls_metric_observation"
1542,appcall_bx_incoming_success,72387750019,"appcall_bx_incoming_deeplink_call_back_success,appcall_bx_incoming_call_log_callback_success,appcall_bx_incoming_messenger_call_back_success,appcall_bx_incoming_notification_call_back_success",,,,0,0,,app_calls_metric_observation,,app_calls_metric_observation
1543,appcall_show_buttons,72387750040,"appcall_messenger_chat_long_answer_show_buttons,appcall_messenger_chat_menu_show_buttons,appcall_item_show_buttons,appcall_item_gallery_show_buttons",,,,0,0,,app_calls_metric_observation,,app_calls_metric_observation
1544,autoload_click_load_events,6122750009,autoload_click_load_events,,,,0,0,,avitopro_tmp_metric_observation,,avitopro_tmp_metric_observation
1545,avitopro_item_deactivateautopublish,20520500007,avitopro_item_deactivateautopublish,,participant,,0,0,,avitopro_key_actions_observations,,avitopro_key_actions_observations
1546,buyer_target_clicks_serp_metro,33695500003,buyer_target_clicks_serp_metro,,,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
1547,buyers_vas,34217500001,"booking_created_short_rent_vas,phone_views_total_vas,first_messages_vas,delivery_order_created_vas",,participant,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
1548,c_from_witcher_delivery_per_witcher_delivery,80610750010,contacts_witcher_delivery,searches_witcher_delivery,,,0,0,,search_stream_metric_observation,search_stream_metric_observation,"search_stream_metric_observation,search_stream_metric_observation"
1549,contacts_premium,1898250018,contacts_premium,,,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
1550,contacts_rec_i2i_push,34018750014,contacts_rec_i2i_push,,,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
1551,contacts_serp_road_per_search_road,33695500016,contacts_serp_road,searches_road,,,0,0,,search_stream_metric_observation,search_stream_metric_observation,"search_stream_metric_observation,search_stream_metric_observation"
1552,default_radius_per_search_radius,43191000001,default_radius_searches,searches_radius,,,0,0,,geo_searches_metric_observation,search_stream_metric_observation,"search_stream_metric_observation,geo_searches_metric_observation"
1553,dom_ready_dur,11670250004,time_to_dom_ready,initial_pages_finished_events,,,0,0,,web_speed_metric_observartion,web_speed_metric_observartion,"web_speed_metric_observartion,web_speed_metric_observartion"
1554,draw_session_percent_p25,35712250003,draw_sessions_p25,draw_sessions,,,0,0,,new_performance_metric_observation,new_performance_metric_observation,"new_performance_metric_observation,new_performance_metric_observation"
1555,fav_added_rec_i2i_push,34018750026,fav_added_rec_i2i_push,,,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
1556,fav_added_rec_u2i_vip,34018750034,fav_added_rec_u2i_vip,,,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
1557,fav_added_serp_district,33695500017,fav_added_serp_district,,,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
1558,fav_from_witcher_regions,80610750015,fav_added_witcher_regions,,,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
1559,fav_list_contact_per_fav_list,13572500003,fav_list_contact,favorites_list_views,,,0,0,,search_stream_metric_observation,search_stream_metric_observation,"search_stream_metric_observation,search_stream_metric_observation"
1560,from_session_start_to_iv,65722250004,from_session_start_to_iv,,,,0,0,,labor_metric_observation,,labor_metric_observation
1561,init_appstart_session_duration,74955500001,init_appstart_session_duration,init_appstart_session_duration_events,,,0,0,,new_performance_metric_observation,new_performance_metric_observation,"new_performance_metric_observation,new_performance_metric_observation"
1562,item_views_any_ext_block_per_any_ext_block,74403750004,"item_views_delivery,item_views_regions","searches_serp_extra_regions,searches_serp_extra_delivery",,,0,0,,search_stream_metric_observation,search_stream_metric_observation,"search_stream_metric_observation,search_stream_metric_observation"
1563,item_views_from_map_area,55093000026,item_views_serp_map_area,,,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
1564,items_blocked,4584000006,items_blocked,,,,0,0,,sellerx_metric_observation_w_startdate,,sellerx_metric_observation_w_startdate
1565,items_delivery_ratio,4921000012,items_with_delivery,items_delivery_available,,,0,0,,delivery_metric_observation,delivery_metric_observation,"delivery_metric_observation,delivery_metric_observation"
1566,items_rejected_phone_in_other_profile_start_date,17744500031,items_rejected_phone_in_other_profile,,,,0,0,start,sellerx_metric_observation_w_startdate,,sellerx_metric_observation_w_startdate
1567,items_rejected_year_of_issue_start_date,17744500043,items_rejected_year_of_issue,,,,0,0,start,sellerx_metric_observation_w_startdate,,sellerx_metric_observation_w_startdate
1568,items_sold_another_reason,11655250011,items_sold_another_reason,,,,0,0,,sellerx_metric_observation_w_startdate,,sellerx_metric_observation_w_startdate
1569,lf_amount_net_adj,4927250029,lf_amount_net_adj,,,,0,0,,b2b_core_daily_metric_observation,,b2b_core_daily_metric_observation
1570,map_nav_actions_per_user_map,82874000010,"zooms,scrolls,clusters,my_locs",map_searches,,participant,0,0,,map_stream_metric_observation,map_stream_metric_observation,"map_stream_metric_observation,map_stream_metric_observation"
1571,map_nav_actions_to_contact_map,82874000011,nav_actions_to_contact,map_with_contact,,,0,0,,map_stream_metric_observation,map_stream_metric_observation,"map_stream_metric_observation,map_stream_metric_observation"
1572,messenger_geo_messages,4517250003,messenger_geo_messages,,,,0,0,,messenger_metric_observation,,messenger_metric_observation
1573,my_items_view_events,6122750029,my_items_view_events,,,,0,0,,avitopro_tmp_metric_observation,,avitopro_tmp_metric_observation
1574,processing_percent_p25,38793750044,processing_events_p25,processing_events,,,0,0,,web_performance_metric_observation,web_performance_metric_observation,"web_performance_metric_observation,web_performance_metric_observation"
1575,radius_200_searches,43191000010,radius_200_searches,,,,0,0,,geo_searches_metric_observation,,geo_searches_metric_observation
1576,radius_25_searches,43191000011,radius_25_searches,,,,0,0,,geo_searches_metric_observation,,geo_searches_metric_observation
1577,reviews_added,4873000024,reviews_added,,,,0,0,,ratings_metric_observation,,ratings_metric_observation
1578,reviews_avg_score,4873000025,reviews_score_sum,reviews_added,,,0,0,,ratings_metric_observation,ratings_metric_observation,"ratings_metric_observation,ratings_metric_observation"
1579,s_iv_per_s_noquery,4629750008,searches_noquery_item_view,searches_without_query_serp,,,0,0,,search_stream_metric_observation,search_stream_metric_observation,"search_stream_metric_observation,search_stream_metric_observation"
1580,s_witcher_flats_with_iv,84578500020,searches_witcher_new_flats_with_item_view,,,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
1581,search_redirect_suggest_to_searches,28697000015,search_redirect_suggest,searches,,,0,0,,,search_stream_metric_observation,search_stream_metric_observation
1582,search_u2i_iv,34568000007,searches_u2i_item_view,,,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
1583,searches,1898250064,searches,,,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
1584,searches_map_area,55093000045,searches_map_area,,,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
1585,searches_witcher_auto_with_btc_per_witcher_auto,84578500025,searches_witcher_new_auto_with_btc,searches_witcher_new_auto,,,0,0,,search_stream_metric_observation,search_stream_metric_observation,"search_stream_metric_observation,search_stream_metric_observation"
1586,searches_with_query,231500003,searches_with_query,,,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
1587,sess_btc_funnel_first,70307750005,"phone_views_total,total_delivery_click,write_button_clicks,realty_development_phone_views,favorites_added",,"participant,session",,0,0,,"click_stream_metric_observation,delivery_metric_observation,search_stream_metric_observation",,"click_stream_metric_observation,delivery_metric_observation,search_stream_metric_observation"
1588,sess_search_1_plus_locations_per_sess_search,80719750007,locations_in_searches,searches,"session,participant","participant,session",1,0,,geo_searches_metric_observation,search_stream_metric_observation,"search_stream_metric_observation,geo_searches_metric_observation"
1589,sessions_btc_per_active,4873000037,"delivery_order_created,delivery_flow_beginings,write_button_clicks,booking_created_short_rent,realty_development_phone_views,favorites_added,first_messages,phone_views_total","item_views,delivery_flow_beginings,write_button_clicks,delivery_order_created,searches,favorites_added,booking_created_short_rent,realty_development_phone_views,first_messages,phone_views_total","session,participant","session,participant",0,0,,"click_stream_metric_observation,search_stream_metric_observation","click_stream_metric_observation,search_stream_metric_observation","click_stream_metric_observation,search_stream_metric_observation,click_stream_metric_observation,search_stream_metric_observation"
1590,sessions_btc_s,4873000044,buyer_target_clicks_serp,,"session,participant",,0,0,,search_stream_metric_observation,,search_stream_metric_observation
1591,sessions_iv_s_q_per_s_q,4873000084,searches_query_item_view,searches_query_serp,"participant,session","participant,session",0,0,,search_stream_metric_observation,search_stream_metric_observation,"search_stream_metric_observation,search_stream_metric_observation"
1592,subs_view_events,6122750045,subs_view_events,,,,0,0,,avitopro_tmp_metric_observation,,avitopro_tmp_metric_observation
1593,support_hc_article_dislike,10581250001,helpcenter_article_dislike,,,,0,0,,support_metric_observation,,support_metric_observation
1594,target_content_dur,11670250018,time_to_target_content,initial_pages_finished_events_main,,,0,0,,,web_speed_metric_observartion,web_speed_metric_observartion
1595,tariff_users_package_burned_revenue_net,38264750013,tariff_amount_net_burned_from_package,,,,0,0,,lf_metric_observation,,lf_metric_observation
1596,teleport_replace_users_share,28697000020,teleport_replace,searches,participant,participant,0,0,,click_stream_metric_observation,search_stream_metric_observation,"search_stream_metric_observation,click_stream_metric_observation"
1597,total_blocking_time_percent_p50,83674250003,total_blocking_time_events_p50,total_blocking_time_events,,,0,0,,web_performance_metric_observation,web_performance_metric_observation,"web_performance_metric_observation,web_performance_metric_observation"
1598,user_account_asd_click_email_asd,6122750047,account_asd_click_email_asd,,participant,,0,0,,avitopro_tmp_metric_observation,,avitopro_tmp_metric_observation
1599,user_interactive_percent_p75,74850250018,user_interactive_events_p75,user_interactive_events,,,0,0,,web_performance_metric_observation,web_performance_metric_observation,"web_performance_metric_observation,web_performance_metric_observation"
1600,user_item_views_serp_saved,55093000067,item_views_serp_saved,,participant,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
1601,user_wtc_from_witcher_reg,80610750072,"searches_from_witcher_regions,item_views_witcher_regions",,participant,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
1602,users_active_item_more_10_description_word,69347250027,active_items_more_10_description_word,,participant,,0,0,,sellerx_metric_observation_w_startdate,,sellerx_metric_observation_w_startdate
